"rep","n","method","R2","RMSE"
29,20,"enet",-2.06511756086582,3.92490149219915
29,50,"enet",-0.0503724763211699,5.57597923427614
29,100,"enet",0.0772943509540454,4.44138359382913
29,250,"enet",0.0533731937434551,4.57858143272994
29,500,"enet",0.451179744565952,3.32499840501791
29,1000,"enet",0.611831065400192,2.82859651527257
30,10,"enet",-4.83040432695055,9.00352371075033
30,20,"enet",-2.90499189904919,3.8194748550289
30,50,"enet",-0.526381125381376,5.49914893500596
30,100,"enet",-0.332368953430479,4.62406227914215
30,250,"enet",0.163569311665651,3.90907147538908
30,500,"enet",0.245749695445918,3.58292377418564
30,1000,"enet",0.575340545144839,2.80230842750802
31,10,"enet",-0.00360817349081688,1.38272675904023
31,20,"enet",0.00297359064030578,6.91579143719604
31,50,"enet",0.0610347639009088,3.99386968664126
31,100,"enet",-0.0314918987363737,5.33444339103819
31,250,"enet",0.338233074646118,3.1466630676042
31,500,"enet",0.275393722442192,3.576961025929
31,1000,"enet",0.597820794662882,2.86267586326321
32,10,"enet",-15.2193257812318,9.00008121280255
32,20,"enet",-2.92516120735089,7.42008883609424
32,50,"enet",0.106457531373623,4.57646262312339
32,100,"enet",0.0747175124540327,4.78783034231874
32,250,"enet",0.268316208737325,3.96747423435604
32,500,"enet",0.293423048147235,3.76066257525711
32,1000,"enet",0.54411574689459,2.856882825048
33,10,"enet",-1.01234691420896,1.98223119156686
33,20,"enet",-1.87509895154651,3.7113210445172
33,50,"enet",-0.235538008116016,3.74498821708744
33,100,"enet",-0.230941604065335,4.21879414219855
33,250,"enet",0.167917481454869,4.14595037320868
33,500,"enet",0.461586732807315,3.05547515979251
33,1000,"enet",0.563724755347015,2.85123105406358
34,10,"enet",-69.0534606948247,1.5088579942098
34,20,"enet",-0.413672551926082,3.60326857870193
34,50,"enet",-0.575017662459559,5.80156909393439
34,100,"enet",0.0373816858236777,4.19188315119749
34,250,"enet",0.238483333352238,4.10589978773059
34,500,"enet",0.269871389983209,3.37862608635887
