"rep","n","method","R2","RMSE"
27,50,"adalasso",-0.219417361409445,5.73357282555692
27,100,"adalasso",0.006901877681184,4.88842295664084
27,250,"adalasso",-0.292636632322187,4.71037051435774
27,500,"adalasso",0.396709464984834,3.52022462346515
27,1000,"adalasso",0.522768733268848,3.00990641581003
28,10,"adalasso",-1.26475337770556,5.11021216048715
28,20,"adalasso",-3.48595148185486,5.07729743126013
28,50,"adalasso",0.319327928737193,4.54080957555975
28,100,"adalasso",-0.266717376406142,4.66506254966532
28,250,"adalasso",0.0466095279627575,3.97517729825146
28,500,"adalasso",0.270916506120548,3.54477860101939
28,1000,"adalasso",0.479499977539504,2.93602918696176
29,10,"adalasso",-0.494343340915117,3.69398377738583
29,20,"adalasso",-1.45453193594509,3.51228328282095
29,50,"adalasso",-0.0611982159262561,5.604640190392
29,100,"adalasso",-0.0276345266607678,4.68711962667703
29,250,"adalasso",0.120305731806824,4.41374689085401
29,500,"adalasso",0.466183052894605,3.27923510172997
29,1000,"adalasso",0.634048964408523,2.74645257697691
30,10,"adalasso",-4.24021113266287,8.53566906352368
30,20,"adalasso",-4.83994142267488,4.67087055887631
30,50,"adalasso",-0.731806584015636,5.85751867145754
30,100,"adalasso",-0.493520842028534,4.89572558050332
30,250,"adalasso",-0.124488758801415,4.53248307685024
30,500,"adalasso",0.0749712896077636,3.96786993549366
30,1000,"adalasso",0.54761624732667,2.89233793283521
31,10,"adalasso",-8.60161779950191,4.27687423850063
31,20,"adalasso",-0.0678994991946864,7.15737460312897
31,50,"adalasso",0.000233766184823292,4.12114946901844
31,100,"adalasso",-0.312967746799278,6.01843021189777
31,250,"adalasso",0.160510555327911,3.54409483091362
31,500,"adalasso",0.219181817182938,3.71311261496214
31,1000,"adalasso",0.601806023166035,2.84845730106543
32,10,"adalasso",-7.36941034772144,6.46513295555782
32,20,"adalasso",-3.74307115791188,8.15661898643561
32,50,"adalasso",0.0964920626364303,4.60191196721065
32,100,"adalasso",0.0982050445685257,4.72667217476209
32,250,"adalasso",0.202411407797058,4.14230301268234
32,500,"adalasso",0.109639930111618,4.22150659599594
32,1000,"adalasso",0.530080606480599,2.90052636111145
33,10,"adalasso",-2.01181654110949,2.42503011799835
33,20,"adalasso",-1.88223018417295,3.71592086927332
33,50,"adalasso",-0.759120560289232,4.46858684800128
33,100,"adalasso",-0.74953497177286,5.0295707670412
33,250,"adalasso",0.165727666582879,4.15140229543734
33,500,"adalasso",0.388445789751285,3.25640461173588
33,1000,"adalasso",0.538542711380951,2.93236402006765
34,10,"adalasso",-32.7014749157071,1.04654528345192
34,20,"adalasso",-0.795521945926286,4.06085591651699
34,50,"adalasso",-0.736309573996688,6.09138899889337
34,100,"adalasso",-0.0543616590421572,4.38709370349868
34,250,"adalasso",0.240086259649677,4.10157623052563
34,500,"adalasso",0.169786535610218,3.60276001313309
34,1000,"adalasso",0.465718078006257,2.87224609396689
35,10,"adalasso",-14.9905570483645,0.130062430222184
35,20,"adalasso",-0.240510849345256,2.52178462559263
35,50,"adalasso",-1.33974122591774,3.87591890771012
35,100,"adalasso",0.204071791802673,4.36096360252492
35,250,"adalasso",0.14589708396525,3.59593527871891
35,500,"adalasso",0.305590359172864,3.63231155881842
35,1000,"adalasso",0.506012880755488,3.32461360235689
36,10,"adalasso",0.330329933343847,1.41534232989431
36,20,"adalasso",-0.850596449190972,2.45553749847315
36,50,"adalasso",-1.42063722224364,3.56856024242833
36,100,"adalasso",-0.427174127747098,4.47621879852823
36,250,"adalasso",0.314775012600768,3.80078838090219
36,500,"adalasso",0.225752144180598,3.72725736287717
36,1000,"adalasso",0.564861102342787,2.96319178210374
37,10,"adalasso",-32441.2558709941,4.25012727489723
37,20,"adalasso",0.279747188328762,4.05285749110546
37,50,"adalasso",-0.0955798570648305,5.47130669932268
37,100,"adalasso",-0.196083557717313,4.83509554562535
37,250,"adalasso",-0.0133116730656597,4.16369418309194
37,500,"adalasso",0.30520688278183,3.63016666543871
37,1000,"adalasso",0.418892821367467,3.28963926801887
38,10,"adalasso",-9.4001124315614,1.6257321955609
38,20,"adalasso",-0.182982657120369,3.88420164662496
38,50,"adalasso",-9.99940055002035e-06,5.76283084824796
38,100,"adalasso",-0.363746367702784,4.55462932921564
38,250,"adalasso",-0.126205404837551,4.55195897370416
38,500,"adalasso",0.264135344579363,3.73438016389421
38,1000,"adalasso",0.483571878683297,3.12954540155002
39,10,"adalasso",-32.1915669040751,7.62523606346623
39,20,"adalasso",-1.56396361979243,3.55260669233734
39,50,"adalasso",-0.518341319801744,5.18255879426431
39,100,"adalasso",-0.149936233478873,4.48942448403475
39,250,"adalasso",-0.152278751897286,4.63775156626742
39,500,"adalasso",0.320041855794166,3.97444278241624
39,1000,"adalasso",0.551816600612346,3.14897490001044
40,10,"adalasso",-0.239169294307588,3.89708030077122
40,20,"adalasso",0.163835407068618,3.54622373223409
40,50,"adalasso",-0.3777520086613,8.08050607555588
40,100,"adalasso",-0.0360755361544722,5.57975468494564
40,250,"adalasso",0.342916124762255,4.13348954653237
40,500,"adalasso",0.294325709130941,3.82887712348384
40,1000,"adalasso",0.524832502270801,3.19797575997035
41,10,"adalasso",-1485.05084817364,5.72793733173993
41,20,"adalasso",-2.84224051057337,2.11136448428071
41,50,"adalasso",-0.500044599309664,3.98791406895118
41,100,"adalasso",-0.513374204901681,4.98466510234233
41,250,"adalasso",0.0504253178138746,4.9057947558607
41,500,"adalasso",0.245737926874421,3.69090008923359
41,1000,"adalasso",0.558978240817593,2.77666643410536
42,10,"adalasso",-658.898659878723,6.78295112109527
42,20,"adalasso",-0.0751429698388721,4.53237542690185
42,50,"adalasso",-0.549197498564699,4.65455154727318
42,100,"adalasso",0.131509654898883,4.3684339511704
42,250,"adalasso",-0.157682002692966,4.39242920798186
42,500,"adalasso",0.353960303299446,3.60319134992328
42,1000,"adalasso",0.471602096856373,3.22660989363033
43,10,"adalasso",-0.759608340028685,3.29734221454799
43,20,"adalasso",-1.48576581186615,5.03812687306648
43,50,"adalasso",-0.0117616506310456,3.30662109758675
43,100,"adalasso",-0.238927601265062,4.13520626095354
43,250,"adalasso",0.315089700528249,3.18316014921364
